1000	186.875828	274.352941
2000	187.557268	248.627119
3000	216.135415	298.075472
4000	233.785472	298.900000
5000	214.798312	354.078431
6000	208.138348	288.209677
7000	209.475150	307.697674
8000	344.826488	363.313725
9000	324.419177	306.833333
10000	259.728933	336.129630
11000	217.902153	298.346939
12000	247.289698	360.550000
13000	230.365280	335.892857
14000	198.941608	306.282609
15000	330.760189	467.640000
16000	315.301824	389.421053
17000	247.714334	344.517857
18000	790.354334	455.784314
19000	250.864828	275.181818
20000	237.966809	351.610169
