1000	1130.136091	25.968806
2000	2256.095906	24.261894
3000	3842.693067	24.673506
4000	6039.283204	24.526527
5000	8367.328384	24.741164
6000	10222.041858	26.193779
7000	13525.419049	39.094272
8000	20053.433556	25.859293
9000	22412.143415	27.872260
10000	26276.032827	26.310385
11000	29741.318680	26.507184
12000	28375.751075	26.739600
13000	39836.754672	26.655170
14000	37468.801913	26.943417
15000	44273.803355	27.800512
16000	42472.635281	26.929417
17000	55100.567162	30.150596
18000	49193.565730	27.122692
19000	68323.935777	28.004513
20000	74609.978890	28.549942
