1000	299.270961	383.264706
2000	219.754239	271.525424
3000	232.181707	316.962264
4000	216.907608	292.340000
5000	219.921747	359.803922
6000	218.640274	303.725806
7000	205.788181	305.418605
8000	327.804821	333.941176
9000	316.926599	309.791667
10000	255.229101	340.870370
11000	222.499349	296.877551
12000	338.218151	482.366667
13000	249.094510	347.392857
14000	210.106452	319.391304
15000	217.694118	370.380000
16000	238.959821	298.789474
17000	216.422947	341.107143
18000	773.470194	421.921569
19000	256.512305	273.309091
20000	239.422645	370.983051
