1000	209.306002	293.617647
2000	207.066202	265.694915
3000	230.000380	314.018868
4000	220.085561	292.640000
5000	221.577296	360.901961
6000	214.345465	298.870968
7000	215.921142	326.069767
8000	345.327303	354.156863
9000	344.121636	317.958333
10000	267.295069	344.092593
11000	226.135240	306.653061
12000	258.076060	367.516667
13000	241.634826	352.053571
14000	242.840559	407.152174
15000	228.530246	386.020000
16000	247.315296	325.157895
17000	224.457211	369.482143
18000	785.252125	432.607843
19000	259.413430	283.163636
20000	320.119499	537.050847
