1000	1117.595852	25.931373
2000	2393.336975	26.367274
3000	3445.252644	24.419863
4000	6134.430668	24.618145
5000	8887.046944	25.024099
6000	10483.765489	25.339783
7000	13235.165759	26.688863
8000	20019.705263	25.860743
9000	24841.612531	26.251413
10000	25604.102121	29.977230
11000	28043.623784	26.612793
12000	28338.130578	26.787899
13000	39313.799014	26.850567
14000	38073.062558	26.847729
15000	45622.790740	29.675840
16000	42833.233553	27.799754
17000	57154.322265	26.998108
18000	49381.254827	27.264245
19000	68664.272643	27.114752
20000	74428.844744	27.093005
