1000	1135.440700	24.508021
2000	2321.383469	24.320587
3000	3663.528121	24.458817
4000	5922.385438	25.290905
5000	8635.871915	25.037308
6000	10539.339746	25.406459
7000	13581.786564	25.598035
8000	19192.198534	25.887501
9000	22296.976650	26.200436
10000	26142.777510	31.084115
11000	28038.479156	26.722786
12000	28457.700274	27.054625
13000	39206.773584	26.715562
14000	39351.863445	26.734945
15000	43933.773878	26.953896
16000	44346.453950	35.495365
17000	55986.957628	26.946298
18000	49607.033500	27.043329
19000	67634.599909	27.136188
20000	75147.868010	27.166488
