1000	189.904625	288.235294
2000	196.419679	256.915254
3000	224.454191	305.943396
4000	209.158474	283.680000
5000	216.112504	334.058824
6000	203.440200	277.838710
7000	197.648202	298.558140
8000	341.374996	336.647059
9000	303.236417	293.375000
10000	246.778223	323.092593
11000	218.421875	286.632653
12000	235.645887	337.883333
13000	224.737178	329.821429
14000	195.298653	300.673913
15000	231.624580	375.720000
16000	244.124353	315.289474
17000	229.718951	356.642857
18000	819.826240	451.823529
19000	266.315269	298.981818
20000	370.736236	482.644068
