1000	6000.313008	24.478668
2000	8471.743412	23.678488
3000	14380.469261	23.706308
4000	9022.132326	24.220982
5000	25050.605551	24.602196
6000	13092.687257	23.834650
7000	30201.768301	24.428158
8000	17849.609664	24.245532
9000	23011.866667	25.088678
10000	41614.500789	25.569651
11000	25363.596791	23.949014
12000	21772.041027	23.632567
13000	70061.793130	24.810365
14000	42820.896269	25.348496
15000	71434.115596	23.866578
16000	49219.483511	23.633077
17000	40433.693017	30.919348
18000	38490.374595	23.646091
19000	78659.795918	24.295759
20000	108644.865392	24.366173
21000	49255.828483	23.677640
