1000	184.664246	276.794118
2000	328.405906	369.644068
3000	233.903147	317.584906
4000	303.881548	460.920000
5000	220.700881	367.313725
6000	217.878419	292.145161
7000	216.894296	329.674419
8000	345.440733	414.529412
9000	306.953920	310.333333
10000	257.928660	343.259259
11000	266.327236	423.306122
12000	520.711613	465.750000
13000	551.016973	752.428571
14000	308.211341	392.217391
15000	331.734931	459.020000
16000	326.588391	362.394737
17000	336.824035	439.964286
18000	1020.530367	553.431373
19000	392.996789	369.454545
20000	360.078246	454.457627
