1000	1158.524062	26.077540
2000	2602.532368	34.843041
3000	3946.072905	27.151650
4000	5612.681900	24.739634
5000	8137.267099	24.931810
6000	10359.242666	26.148088
7000	15472.107499	28.295063
8000	29679.402037	37.342290
9000	22344.180300	27.103739
10000	27104.073571	32.611930
11000	28604.674735	26.872636
12000	28659.047618	27.594255
13000	39360.821729	26.756441
14000	38597.456723	27.665859
15000	43775.066998	29.112997
16000	43976.665038	26.939301
17000	56107.007311	27.963376
18000	48782.727238	27.114999
19000	69242.166826	28.050160
20000	99958.270620	27.084204
