2	0.00000000
102	0.05000000
202	0.24300000
302	0.28400000
402	0.38300000
502	0.42300000
602	0.65800000
702	0.60100000
802	0.70100000
902	0.71600000
1002	0.76900000
1102	0.92200000
1202	0.85500000
1302	0.71600000
1402	0.85700000
1502	1.31400000
1602	0.89500000
1702	1.34800000
1802	1.22400000
1902	1.52800000
2002	1.25000000
2102	1.07800000
2202	1.73700000
2302	1.42000000
2402	1.62400000
2502	1.59800000
2602	2.06900000
2702	1.64100000
2802	1.77400000
2902	1.68800000
3002	1.78200000
3102	2.37700000
3202	1.80900000
3302	2.06900000
3402	2.76100000
3502	1.86100000
3602	2.21400000
3702	2.24200000
3802	2.47000000
3902	2.69500000
4002	2.43500000
4102	2.96000000
4202	2.34500000
4302	2.39500000
4402	2.92000000
4502	2.61600000
4602	3.43800000
4702	2.43400000
4802	3.24700000
4902	3.70100000
5002	3.27700000
5102	3.12600000
5202	3.25100000
5302	3.33100000
5402	3.24600000
5502	3.12300000
5602	2.97500000
5702	3.40300000
5802	4.29100000
5902	3.21400000
6002	3.88200000
6102	4.60000000
6202	4.13000000
6302	4.84600000
6402	4.51200000
6502	4.63100000
6602	3.43000000
6702	4.71900000
6802	4.85900000
6902	3.91600000
7002	4.73100000
7102	4.59800000
7202	5.31500000
7302	5.28800000
7402	4.57700000
7502	4.33900000
7602	4.10500000
7702	4.36800000
7802	4.07300000
7902	5.88800000
8002	5.33800000
8102	4.46900000
8202	5.74900000
8302	4.42200000
8402	6.08600000
8502	6.13000000
8602	4.71900000
8702	5.81700000
8802	6.30500000
8902	6.71500000
9002	5.12400000
9102	4.67200000
9202	5.77600000
9302	6.44400000
9402	6.77400000
9502	7.63200000
9602	4.72800000
9702	6.99800000
9802	6.49400000
9902	5.17800000
