1000	1040.254437	24.330660
2000	2551.200807	26.048466
3000	3551.308816	24.457627
4000	5788.888078	24.597191
5000	8110.896943	24.958408
6000	9786.180000	25.327579
7000	13359.861660	25.652634
8000	20122.920939	26.901104
9000	21821.535922	34.026976
10000	26473.704395	26.313599
11000	28361.578853	26.528614
12000	28227.515747	26.539778
13000	39726.435278	26.753899
14000	37326.743099	28.336884
15000	43913.847153	26.849595
16000	42647.421026	26.982019
17000	55642.955932	26.868320
18000	48970.298062	29.390461
19000	105551.225056	29.405839
20000	74959.080868	27.258599
