1000	193.186735	291.382353
2000	202.411672	262.796610
3000	236.485606	315.603774
4000	218.660111	292.540000
5000	218.993394	357.215686
6000	216.619802	301.145161
7000	212.284749	325.627907
8000	342.813144	344.725490
9000	333.108906	321.708333
10000	255.574526	329.740741
11000	249.658726	356.489796
12000	233.867924	373.666667
13000	232.660797	336.946429
14000	199.951676	312.217391
15000	214.073926	367.680000
16000	235.318756	305.236842
17000	218.259336	340.714286
18000	816.648268	426.176471
19000	252.927945	280.745455
20000	240.337181	355.118644
