1000	5572.735772	24.148705
2000	8290.633148	23.824675
3000	14328.914397	24.499483
4000	9754.164229	24.084685
5000	25294.638910	24.884738
6000	13775.280220	26.266991
7000	30097.689052	25.991682
8000	17394.904527	24.077850
9000	23047.937922	23.770911
10000	41426.100072	23.699429
11000	25239.546284	25.424677
12000	21888.410343	24.350500
13000	70137.997778	24.960894
14000	43341.910904	23.673890
15000	71407.100448	24.020911
16000	49070.674859	24.343757
17000	40126.493974	24.197218
18000	38417.086104	24.973903
19000	79720.870567	24.196435
20000	109529.566228	25.142454
21000	48660.601582	24.087590
