1000	5921.078252	23.927004
2000	8673.571429	23.840160
3000	14236.897665	23.792329
4000	8716.954571	23.945018
5000	24959.336389	23.806097
6000	13073.071173	23.751976
7000	30163.340747	24.003823
8000	17864.011347	23.936250
9000	22895.006748	23.641198
10000	41143.693763	24.070923
11000	25390.299652	24.827532
12000	21584.621920	23.775670
13000	69615.130394	24.126313
14000	42732.463493	23.536971
15000	70853.340936	24.052080
16000	48510.048903	24.867456
17000	39818.489720	23.945703
18000	38106.036488	23.835020
19000	79533.084737	28.570645
20000	117672.960998	52.896325
21000	64459.756873	28.182234
