1000	241.562245	240.950000
2000	212.367512	355.241379
3000	269.756376	317.074074
4000	194.959821	269.821429
5000	207.578989	365.600000
6000	209.163180	328.722222
7000	213.177932	299.560000
8000	196.662416	312.939394
9000	411.679381	290.310345
10000	229.618833	527.807692
11000	214.379217	315.235294
12000	202.714750	298.352941
13000	214.091988	419.096774
14000	223.793781	378.114286
15000	204.739652	325.909091
16000	214.019179	403.400000
17000	205.552672	314.120000
18000	337.343406	340.721311
19000	229.444847	444.818182
20000	221.414082	328.423077
21000	258.262259	357.023810
