2	0.00100000
102	0.00000000
202	0.24900000
302	0.44000000
402	0.37900000
502	0.50400000
602	0.63100000
702	0.53900000
802	0.56700000
902	0.62500000
1002	0.81200000
1102	0.87700000
1202	0.86900000
1302	1.24200000
1402	1.08200000
1502	1.11800000
1602	1.00200000
1702	0.96000000
1802	1.23900000
1902	1.10100000
2002	1.27500000
2102	1.31400000
2202	1.92700000
2302	1.37200000
2402	1.16600000
2502	1.47500000
2602	1.38600000
2702	1.88800000
2802	2.02000000
2902	1.50100000
3002	1.67400000
3102	1.89700000
3202	1.88600000
3302	2.05700000
3402	2.43800000
3502	2.45900000
3602	2.56500000
3702	1.78500000
3802	2.18900000
3902	2.15000000
4002	2.94200000
4102	2.73600000
4202	2.96400000
4302	3.14900000
4402	2.72600000
4502	2.97500000
4602	2.57700000
4702	3.07600000
4802	2.89900000
4902	2.95900000
5002	3.64700000
5102	3.52400000
5202	3.81100000
5302	4.16800000
5402	3.64200000
5502	2.97700000
5602	3.68100000
5702	4.01500000
5802	3.72400000
5902	4.08300000
6002	3.15000000
6102	3.16700000
6202	3.21900000
6302	3.55300000
6402	4.21500000
6502	3.63300000
6602	4.72000000
6702	4.98600000
6802	4.00900000
6902	4.50500000
7002	5.17200000
7102	5.33600000
7202	4.97500000
7302	4.50600000
7402	4.62900000
7502	4.84000000
7602	3.88500000
7702	5.17200000
7802	4.63400000
7902	4.00000000
8002	5.07900000
8102	5.81000000
8202	4.55800000
8302	5.86300000
8402	4.61000000
8502	5.45400000
8602	4.75300000
8702	5.05500000
8802	6.05500000
8902	5.98200000
9002	6.73000000
9102	6.51100000
9202	6.18600000
9302	5.26300000
9402	6.69900000
9502	6.96200000
9602	6.47900000
9702	6.55600000
9802	5.66500000
9902	7.00000000
