1000	1043.393198	25.272727
2000	2311.295993	30.203646
3000	4146.711883	24.387749
4000	5700.560534	24.699510
5000	8233.510806	24.756337
6000	10071.479509	25.354815
7000	14345.549421	26.046307
8000	20640.947414	27.691381
9000	22423.552705	26.290390
10000	26377.043796	26.313778
11000	28427.371658	26.539573
12000	28205.898670	26.958845
13000	39665.413439	26.784816
14000	38064.252789	26.850600
15000	44116.087417	27.135096
16000	42946.650693	27.121287
17000	56900.216368	27.038674
18000	49898.066487	28.012359
19000	130598.003722	85.318306
20000	76418.048353	27.198204
