1000	234.304600	254.450000
2000	210.441934	499.793103
3000	209.570225	258.000000
4000	195.809276	275.642857
5000	207.450847	361.714286
6000	211.091507	338.833333
7000	213.914500	294.440000
8000	202.805065	370.515152
9000	302.563672	304.482759
10000	233.795824	395.826923
11000	224.112456	334.235294
12000	207.959315	300.764706
13000	221.098929	441.258065
14000	253.532514	398.971429
15000	208.481109	346.272727
16000	217.949566	402.200000
17000	206.758016	320.520000
18000	312.331820	325.163934
19000	293.169899	678.787879
20000	339.061371	343.269231
21000	212.634485	312.690476
