1000	4985.719512	24.106782
2000	8308.457004	23.576923
3000	14053.000778	24.713547
4000	9054.876313	24.048873
5000	24972.253119	23.750644
6000	13098.467808	28.440608
7000	30206.680199	24.360940
8000	17912.453252	23.898914
9000	22699.280702	24.310340
10000	40871.644588	23.923061
11000	25555.354489	24.132019
12000	21728.394939	23.892800
13000	69562.068957	23.937505
14000	42820.448537	24.932426
15000	71694.137029	23.699024
16000	48903.058934	23.945740
17000	40026.166608	24.859845
18000	38183.467178	25.166269
19000	80825.286956	24.778065
20000	109314.141953	24.760599
21000	48327.940459	37.293957
