1000	195.742036	219.650000
2000	213.576416	352.586207
3000	208.624225	255.222222
4000	196.629148	269.607143
5000	208.652910	358.914286
6000	223.272645	338.111111
7000	223.788806	293.180000
8000	202.916205	328.454545
9000	292.368645	299.965517
10000	232.485008	390.653846
11000	216.995018	1016.000000
12000	200.943592	278.647059
13000	204.921897	403.580645
14000	221.228549	380.857143
15000	225.495172	1121.363636
16000	213.737518	397.733333
17000	203.885122	311.800000
18000	329.884935	352.163934
19000	246.073201	467.515152
20000	231.371413	332.846154
21000	223.755239	308.000000
