1000	5083.293699	24.034032
2000	8501.864771	23.791209
3000	14408.317899	24.165084
4000	9486.513751	25.461765
5000	24973.400815	24.233836
6000	13388.254517	23.637812
7000	30359.948607	24.176234
8000	18127.838441	23.848206
9000	23104.728205	23.902574
10000	41454.374767	23.636242
11000	25034.856455	23.958396
12000	21658.434106	25.002355
13000	70285.964624	24.712073
14000	42763.762946	23.544170
15000	72323.713978	24.054318
16000	50450.353856	23.924586
17000	40650.544488	24.905438
18000	38286.877579	24.045552
19000	79668.211531	25.168928
20000	109618.363049	24.092508
21000	48953.267400	23.936481
