1000	216.433725	255.272727
2000	254.170363	312.782609
3000	235.248998	350.515625
4000	265.665140	384.261905
5000	218.500532	363.959184
6000	223.878397	335.480000
7000	205.704304	329.960000
8000	212.867934	334.457143
9000	240.575645	392.970588
10000	230.652399	391.095238
11000	232.733003	402.638889
12000	234.088729	408.342857
13000	260.348548	436.170732
14000	225.537589	357.000000
15000	223.013267	434.720000
16000	222.336867	442.333333
17000	230.484662	421.677419
18000	205.227817	369.225806
19000	221.839705	388.393939
20000	238.934514	410.140000
21000	230.784761	438.585366
