1000	305.594674	377.088235
2000	202.404708	263.491525
3000	233.276326	320.867925
4000	209.320636	278.200000
5000	216.861574	348.333333
6000	206.705298	289.903226
7000	211.394161	313.046512
8000	329.710586	339.725490
9000	320.345545	310.145833
10000	252.415589	332.722222
11000	218.792604	282.469388
12000	234.657007	335.000000
13000	232.264189	334.589286
14000	240.686967	299.956522
15000	222.822019	395.480000
16000	236.102382	310.973684
17000	241.960970	392.321429
18000	873.261232	455.588235
19000	255.477964	286.127273
20000	255.506190	362.305085
