1000	63
2000	49
3000	51
4000	51
5000	49
6000	50
7000	50
8000	50
9000	51
10000	50
11000	51
12000	50
13000	51
14000	50
15000	51
16000	61
17000	50
18000	53
19000	51
20000	52
