1000	5063.936992	24.160789
2000	7983.696949	29.330003
3000	14475.447860	23.940021
4000	9313.487436	24.800716
5000	25429.448434	24.698565
6000	13275.786643	24.679757
7000	30027.326927	25.290209
8000	17782.943173	24.398914
9000	23125.364372	24.771603
10000	41337.483728	26.215518
11000	25789.540877	25.029504
12000	21825.580023	23.914635
13000	70198.686832	25.535590
14000	42942.559505	24.665222
15000	72217.446807	24.423684
16000	49198.774169	23.770207
17000	40499.863169	25.272908
18000	38802.321057	25.899793
19000	81205.829441	23.964334
20000	109809.872990	24.337508
21000	52769.054714	25.177470
