1000	199.869393	236.550000
2000	209.293955	328.206897
3000	308.486924	340.259259
4000	197.355075	267.250000
5000	211.681738	358.657143
6000	206.893611	335.388889
7000	215.486986	297.980000
8000	202.663214	327.212121
9000	466.534578	301.413793
10000	244.683543	407.903846
11000	223.716945	331.705882
12000	208.604274	301.529412
13000	243.302125	473.064516
14000	228.266962	385.114286
15000	201.782696	322.636364
16000	213.574395	400.833333
17000	206.706607	312.400000
18000	355.658127	368.278689
19000	236.865456	453.090909
20000	212.259517	319.692308
21000	211.872011	297.023810
