1000	232.423484	218.850000
2000	200.434727	332.655172
3000	303.888717	317.925926
4000	198.965577	270.785714
5000	210.360194	365.342857
6000	206.409046	322.555556
7000	212.636381	295.600000
8000	202.943052	327.515152
9000	292.244915	299.172414
10000	234.367347	389.750000
11000	224.943489	333.205882
12000	195.881662	279.852941
13000	207.203126	398.548387
14000	213.831630	370.571429
15000	196.936287	323.045455
16000	451.943314	430.133333
17000	240.681662	434.080000
18000	342.911171	363.081967
19000	228.521655	444.606061
20000	213.423743	316.653846
21000	211.968981	303.666667
