1000	6075.565041	25.236498
2000	8270.281553	23.664669
3000	14370.891051	23.733383
4000	8909.968894	29.458395
5000	24814.177489	23.879647
6000	13558.831572	23.717447
7000	30389.313539	24.901679
8000	17810.129592	24.953462
9000	23305.434548	24.599849
10000	41519.030394	24.879057
11000	25223.331118	23.889531
12000	21931.829839	23.596792
13000	71250.220029	23.980582
14000	42663.217272	29.063353
15000	72172.685316	24.032143
16000	48769.266332	24.557308
17000	39865.324176	24.369708
18000	38796.357886	25.995038
19000	79999.803057	25.712308
20000	111579.288527	24.955455
21000	48734.925707	23.704774
