1000	245.373457	315.825000
2000	181.319188	271.363636
3000	186.276124	272.243243
4000	207.224346	278.275000
5000	195.715359	290.468085
6000	206.419001	292.316667
7000	215.677050	342.872727
8000	253.258273	293.968254
9000	221.405260	357.482759
10000	203.208616	308.218182
