1	0.02900000
251	0.18800001
501	0.39100000
751	0.49900001
1001	0.73100001
1251	0.91000003
1501	1.09399998
1751	1.15899992
2001	1.23699999
2251	1.69900000
2501	1.74900007
2751	1.81499994
3001	1.90200007
3251	2.05200005
3501	2.51300001
3751	2.46000004
4001	2.53699994
4251	2.72300005
4501	2.74000001
4751	2.88000011
5001	3.06500006
5251	3.34800005
5501	3.35500002
5751	3.39599991
6001	3.65200019
6251	3.64499998
6501	3.81900001
6751	3.83000016
7001	4.43799973
7251	4.19199991
7501	4.38299990
7751	4.42600012
8001	4.45200014
8251	4.95200014
8501	4.77699995
8751	5.00999975
9001	5.03900003
9251	5.11599970
9501	5.21799994
9751	5.24300003
