1	0.05100000
251	0.17100000
501	0.32100001
751	0.42699999
1001	0.55100000
1251	0.68699998
1501	0.84599996
1751	0.93000001
2001	1.06900001
2251	1.20499992
2501	1.49099994
2751	1.64300001
3001	1.63999999
3251	1.74600005
3501	1.88100004
3751	2.03200006
4001	2.16100001
4251	2.26699996
4501	2.44900012
4751	2.55599999
5001	2.79500008
5251	2.80900002
5501	2.89599991
5751	3.19200015
6001	3.11199999
6251	3.45700002
6501	3.51099992
6751	3.57800007
7001	3.83300018
7251	3.95399976
7501	3.99400020
7751	4.17100000
8001	4.33900023
8251	4.38999987
8501	4.63700008
8751	4.74100018
9001	4.86299992
9251	5.30999994
9501	5.15899992
9751	5.31500006
