1000	161.207663	231.150000
2000	176.408269	259.909091
3000	183.424968	261.864865
4000	258.392356	265.600000
5000	183.294857	266.106383
6000	214.618654	302.200000
7000	206.727827	318.745455
8000	241.709486	279.126984
9000	204.227972	313.068966
10000	223.873669	328.127273
