1000	186.009174	289.000000
2000	197.748889	254.101695
3000	222.075292	309.075472
4000	209.739476	279.100000
5000	215.628874	356.941176
6000	210.670413	290.790323
7000	206.573929	308.860465
8000	331.464186	352.254902
9000	301.808959	292.541667
10000	245.571040	328.203704
11000	209.962955	285.755102
12000	235.025608	332.833333
13000	222.067536	320.785714
14000	196.571352	297.413043
15000	218.282531	369.580000
16000	232.209548	304.657895
17000	221.708206	341.642857
18000	778.747252	403.862745
19000	246.991060	275.109091
20000	239.298443	354.288136
