1000	1046.432392	24.480392
2000	2355.654191	25.572254
3000	3529.800809	25.087719
4000	5799.294109	24.633527
5000	8206.611699	24.974116
6000	10348.437018	25.296473
7000	14052.697880	25.688608
8000	19268.655598	25.978481
9000	22128.249302	26.246851
10000	26378.379128	28.316903
11000	28534.300728	28.186460
12000	28291.178208	26.659448
13000	39444.253127	26.722363
14000	37150.986579	26.759250
15000	45800.714915	26.904277
16000	42421.246409	28.859616
17000	55882.816553	27.941464
18000	48553.711993	27.943667
19000	68727.234737	27.182352
20000	75011.060441	29.628652
