1000	197.441577	290.764706
2000	250.870758	316.491525
3000	236.469545	320.886792
4000	251.068165	302.960000
5000	245.403954	374.078431
6000	430.905218	550.919355
7000	212.781404	325.093023
8000	341.079781	357.568627
9000	334.403940	315.812500
10000	262.512907	352.722222
11000	226.415200	300.632653
12000	274.833563	381.166667
13000	224.214305	322.392857
14000	193.208787	302.260870
15000	209.358630	354.660000
16000	231.804579	307.078947
17000	226.528168	348.357143
18000	816.401581	449.764706
19000	265.631824	282.200000
20000	241.535969	376.932203
