1000	189.946738	288.970588
2000	471.907379	881.423729
3000	237.289054	321.075472
4000	215.975460	291.380000
5000	222.896084	365.509804
6000	218.417322	299.338710
7000	214.085846	318.813953
8000	336.476797	343.176471
9000	322.028609	319.479167
10000	265.620290	347.518519
11000	223.610788	307.551020
12000	252.476010	369.033333
13000	239.496879	350.428571
14000	207.540871	308.260870
15000	345.407937	553.760000
16000	360.033122	402.736842
17000	345.632383	462.017857
18000	989.580956	592.764706
19000	258.760927	275.763636
20000	238.833617	363.508475
