1000	1179.264101	26.418004
2000	2620.191788	30.564251
3000	4872.458545	33.001189
4000	6494.850488	29.319661
5000	7788.028057	35.699750
6000	10297.419636	25.491889
7000	14323.387170	25.901773
8000	19348.483240	25.929981
9000	20965.002812	25.072399
10000	25144.085022	31.549781
11000	27950.170960	26.715074
12000	28860.878905	26.847213
13000	39444.531955	26.912470
14000	36735.328099	26.290380
15000	43456.487171	26.726471
16000	45222.610440	28.712363
17000	55193.355448	26.742788
18000	48540.388047	26.868126
19000	67511.810647	26.857653
20000	75094.634295	28.620834
