1000	1379.092467	27.312873
2000	4680.763013	24.312143
3000	6206.765465	31.518747
4000	6697.789886	24.120772
5000	11067.999171	28.256168
6000	12786.713840	30.028618
7000	25362.862364	27.989520
8000	18451.997093	26.520989
9000	20748.039294	35.164654
10000	35823.249411	25.725030
