1000	6433.054878	24.519605
2000	8065.505548	23.586913
3000	14349.770039	29.050766
4000	9647.058434	26.040447
5000	25213.099567	24.895718
6000	13332.542173	23.610942
7000	29994.836105	29.370137
8000	17699.096468	23.945783
9000	23106.533333	23.638366
10000	41467.650179	23.850729
11000	24980.519403	23.783956
12000	21650.579989	23.472150
13000	70088.931812	25.471462
14000	42891.818591	23.651881
15000	71576.669306	25.086896
16000	49793.994232	26.554941
17000	41041.508862	24.424086
18000	38804.955840	23.697699
19000	80124.472802	24.247733
20000	110306.539002	25.161050
21000	48850.399088	24.546672
