1000	203.146789	215.300000
2000	202.517597	346.586207
3000	200.922174	247.111111
4000	189.413212	257.535714
5000	203.375818	348.171429
6000	204.600533	316.722222
7000	203.072161	296.020000
8000	199.211127	309.727273
9000	286.064309	293.724138
10000	220.491794	364.480769
11000	209.911121	306.676471
12000	194.117504	286.852941
13000	207.011547	393.645161
14000	216.148892	372.171429
15000	206.489694	326.000000
16000	211.149192	402.566667
17000	203.232872	314.320000
18000	322.952188	334.098361
19000	268.557036	550.636364
20000	214.858506	332.615385
21000	214.067705	303.809524
