1	0.03200000
251	0.19000001
501	0.34599999
751	0.53100002
1001	0.79600000
1251	0.92299998
1501	0.95199996
1751	1.08500004
2001	1.27100003
2251	1.53500009
2501	1.64800000
2751	1.76300001
3001	1.91500008
3251	2.08100009
3501	2.21799994
3751	2.36199999
4001	2.55499983
4251	2.83500004
4501	2.80099988
4751	3.13599992
5001	3.16499996
5251	3.34999990
5501	3.40499997
5751	3.57099986
6001	3.61000013
6251	3.72600007
6501	3.84500003
6751	4.00599957
7001	4.07999992
7251	4.20499992
7501	4.33599997
7751	4.31799984
8001	4.74700022
8251	4.60899973
8501	4.76800013
8751	4.89599991
9001	4.91300011
9251	5.16300011
9501	5.23899984
9751	5.79399967
