1	0.03500000
251	0.17200001
501	0.28400001
751	0.40799999
1001	0.58400005
1251	0.85299999
1501	0.81699997
1751	0.93799996
2001	1.11800003
2251	1.19599998
2501	1.43499994
2751	1.67999995
3001	1.60399997
3251	1.75500000
3501	1.96800005
3751	1.92900002
4001	2.04800010
4251	2.27300000
4501	2.49399996
4751	2.70699978
5001	2.64699984
5251	2.93099999
5501	2.94300008
5751	3.10899997
6001	3.16000009
6251	3.32900000
6501	3.45700002
6751	3.58800006
7001	3.71500015
7251	3.93499994
7501	3.96100020
7751	4.21399975
8001	4.31999969
8251	4.60400009
8501	4.70100021
8751	4.73099995
9001	4.88100004
9251	4.98999977
9501	5.17399979
9751	5.36800003
