1000	272.051478	271.050000
2000	210.911857	352.551724
3000	210.040016	256.481481
4000	195.186388	264.607143
5000	205.895978	358.800000
6000	206.732716	341.277778
7000	213.879753	294.760000
8000	204.604725	326.454545
9000	299.705925	310.103448
10000	225.190689	373.884615
11000	211.630046	306.058824
12000	195.309774	279.882353
13000	207.637898	406.354839
14000	226.169162	379.371429
15000	196.799887	318.681818
16000	235.751336	419.200000
17000	203.257125	334.480000
18000	347.141273	435.131148
19000	236.155248	453.121212
20000	221.952886	361.807692
21000	392.494846	391.238095
