1000	1390.198786	23.944595
2000	5070.877863	24.589785
3000	6430.312119	24.882268
4000	6519.647284	25.028257
5000	11316.391154	27.934681
6000	11436.653708	31.730212
7000	21984.466279	26.730321
8000	17609.045198	25.482136
9000	20207.383354	25.214346
10000	33969.636116	25.880556
