2	0.00100000
102	0.03900000
202	0.12000000
302	0.30000000
402	0.41400000
502	0.45300000
602	0.30900000
702	0.60000000
802	0.60600000
902	1.03000000
1002	0.87500000
1102	1.49400000
1202	1.68400000
1302	0.64800000
1402	0.96400000
1502	0.61900000
1602	2.37600000
1702	2.69100000
1802	3.05500000
1902	1.31000000
2002	3.76800000
2102	3.81900000
2202	2.36100000
2302	4.46100000
2402	5.42000000
2502	1.61700000
2602	1.99700000
2702	5.78800000
2802	7.18700000
2902	4.46100000
3002	4.82700000
3102	8.36700000
3202	4.74400000
3302	10.76300000
3402	1.83500000
3502	3.80200000
3602	10.42600000
3702	9.28800000
3802	8.39600000
3902	13.64600000
4002	7.76100000
4102	14.14500000
4202	11.52600000
4302	16.15800000
4402	12.17300000
4502	6.57600000
4602	9.98800000
4702	18.33300000
4802	18.71800000
4902	21.66900000
5002	3.29800000
5102	6.21700000
5202	3.70900000
5302	10.57000000
5402	3.39600000
5502	14.62800000
5602	7.91100000
5702	33.22200000
5802	7.31400000
5902	4.69000000
6002	30.25000000
6102	14.07700000
6202	20.68500000
6302	42.79100000
6402	28.84400000
6502	26.64500000
6602	28.41600000
6702	40.48800000
6802	35.46000000
6902	15.79700000
7002	38.39800000
7102	9.79700000
7202	27.58600000
7302	42.81900000
7402	44.86100000
7502	23.99100000
7602	28.94400000
7702	46.68800000
7802	61.82400000
7902	51.16800000
8002	56.59800000
8102	53.67100000
8202	13.81300000
8302	45.86900000
8402	49.59700000
8502	55.38100000
8602	27.83500000
8702	85.10200000
8802	11.60200000
8902	13.59400000
9002	39.75500000
9102	40.29100000
9202	41.95200000
9302	87.76500000
9402	7.14400000
9502	29.14500000
9602	92.88900000
9702	16.87600000
9802	41.40800000
9902	94.92800000
