2	0.00000000
102	0.06400000
202	0.16000000
302	0.21100000
402	0.24800000
502	0.37200000
602	0.42800000
702	0.42300000
802	0.60400000
902	0.59200000
1002	0.67500000
1102	0.68700000
1202	0.79400000
1302	0.97100000
1402	0.75300000
1502	0.98200000
1602	1.10600000
1702	1.20200000
1802	0.94900000
1902	1.08200000
2002	1.34200000
2102	1.18100000
2202	1.10500000
2302	1.23200000
2402	1.34200000
2502	1.74100000
2602	1.68600000
2702	1.67000000
2802	1.45800000
2902	1.61300000
3002	2.32600000
3102	1.74200000
3202	2.16000000
3302	2.21200000
3402	1.86900000
3502	2.07500000
3602	2.05900000
3702	2.29800000
3802	2.44500000
3902	2.13300000
4002	2.35100000
4102	2.33900000
4202	2.57100000
4302	2.62900000
4402	2.24900000
4502	2.87400000
4602	2.90600000
4702	3.33300000
4802	3.49100000
4902	3.23400000
5002	2.59400000
5102	4.13900000
5202	2.90200000
5302	2.96500000
5402	3.00100000
5502	3.44600000
5602	3.22200000
5702	4.10600000
5802	3.02000000
5902	3.13400000
6002	4.36600000
6102	4.56600000
6202	5.10900000
6302	3.61400000
6402	4.04500000
6502	5.58000000
6602	5.59500000
6702	4.60500000
6802	4.64500000
6902	4.05100000
7002	3.71700000
7102	4.33400000
7202	4.87300000
7302	3.86800000
7402	5.40000000
7502	5.45700000
7602	5.21600000
7702	5.33400000
7802	4.24200000
7902	3.99500000
8002	4.84200000
8102	4.26500000
8202	4.61100000
8302	5.13100000
8402	5.78500000
8502	5.29700000
8602	5.43000000
8702	5.02100000
8802	5.71800000
8902	5.96800000
9002	6.84300000
9102	7.88300000
9202	7.32300000
9302	5.37800000
9402	6.63900000
9502	6.13600000
9602	7.30800000
9702	5.86300000
9802	6.64300000
9902	6.04600000
