1	0.03400000
251	0.19599999
501	0.38499999
751	0.49800000
1001	0.74000001
1251	0.85999995
1501	0.98300004
1751	1.16800010
2001	1.26900005
2251	1.40399992
2501	1.75900006
2751	1.85300004
3001	1.94900000
3251	2.15799999
3501	2.19199991
3751	2.33400011
4001	2.57100010
4251	2.66900015
4501	2.96300006
4751	2.92400002
5001	3.13400006
5251	3.21900010
5501	3.34800005
5751	3.48199987
6001	3.50799990
6251	3.74799991
6501	3.83700013
6751	3.98200011
7001	4.03399992
7251	4.24600029
7501	4.28200006
7751	4.37599993
8001	4.48899984
8251	4.79200029
8501	4.80599976
8751	4.89200020
9001	5.06400013
9251	5.21099997
9501	5.27699995
9751	5.34200001
