1	0.03400000
251	0.17899999
501	0.29400000
751	0.42399999
1001	0.54600000
1251	0.70800000
1501	0.81300002
1751	1.01999998
2001	1.12899995
2251	1.20599997
2501	1.59300005
2751	1.53100002
3001	1.63699996
3251	1.72299993
3501	1.85899997
3751	1.98500001
4001	2.14700007
4251	2.41799998
4501	2.44799995
4751	2.53299999
5001	2.70999980
5251	2.80299997
5501	2.96399999
5751	3.02800012
6001	3.35899997
6251	3.30399990
6501	3.48399997
6751	3.67199993
7001	3.78699994
7251	3.82599998
7501	4.08300018
7751	4.17499971
8001	4.36199999
8251	4.48600006
8501	4.68400002
8751	4.73600006
9001	5.02899981
9251	4.99399996
9501	5.19600010
9751	5.24200010
