1000	210.173802	230.400000
2000	207.151416	348.758621
3000	212.636030	254.148148
4000	194.725245	273.964286
5000	211.459391	372.771429
6000	208.906081	328.500000
7000	212.255257	290.980000
8000	191.614110	308.363636
9000	277.303494	279.137931
10000	225.902278	374.346154
11000	215.174548	314.970588
12000	201.640082	296.647059
13000	219.635465	441.451613
14000	224.855924	385.971429
15000	205.141148	350.318182
16000	218.665212	417.500000
17000	211.316540	320.200000
18000	322.645003	344.491803
19000	236.671665	457.969697
20000	214.412550	316.461538
21000	215.256245	298.595238
