1000	5373.036585	34.911714
2000	8537.699029	23.718615
3000	14360.732685	24.825891
4000	8917.949537	23.896145
5000	25181.628470	24.590541
6000	13573.284892	23.688389
7000	30414.506802	24.415913
8000	17845.119684	23.904607
9000	23311.197301	32.120020
10000	41381.099355	25.714590
11000	24867.466905	24.119646
12000	21876.258815	26.117449
13000	70458.428608	24.791112
14000	43197.078803	23.770182
15000	71918.085040	25.547842
16000	49212.302947	24.675030
17000	40731.554591	24.159759
18000	38324.183802	24.157518
19000	79472.420346	25.798193
20000	109621.095163	24.997544
21000	48708.100845	23.827728
