1000	236.747579	248.300000
2000	215.868049	349.862069
3000	226.580419	277.851852
4000	199.783755	266.107143
5000	207.631176	367.857143
6000	208.180174	330.611111
7000	212.372688	298.000000
8000	197.576167	317.090909
9000	277.270906	276.275862
10000	219.032904	363.923077
11000	215.884116	317.764706
12000	193.235821	278.941176
13000	207.126619	397.677419
14000	226.357549	376.942857
15000	208.804032	338.045455
16000	220.140896	412.800000
17000	210.808220	322.800000
18000	337.435759	368.491803
19000	238.281809	459.848485
20000	218.102645	323.692308
21000	211.806387	305.357143
