2	0.00100000
102	0.01600000
202	0.09700000
302	0.11100000
402	0.12400000
502	0.19200000
602	0.14300000
702	0.12500000
802	0.20500000
902	0.16000000
1002	0.11800000
1102	0.08000000
1202	0.18300000
1302	0.05400000
1402	0.18400000
1502	0.23900000
1602	0.28600000
1702	0.15500000
1802	0.00500000
1902	0.25500000
2002	0.22300000
2102	0.26300000
2202	0.19500000
2302	0.05800000
2402	0.04900000
2502	0.15300000
2602	0.13300000
2702	0.15700000
2802	0.10200000
2902	0.39000000
3002	0.22800000
3102	0.00400000
3202	0.12900000
3302	0.33100000
3402	0.15700000
3502	0.16900000
3602	0.10200000
3702	0.20000000
3802	0.39700000
3902	0.23300000
4002	0.16800000
4102	0.22800000
4202	0.30500000
4302	0.25100000
4402	0.20200000
4502	0.33000000
4602	0.13200000
4702	0.24300000
4802	0.08900000
4902	0.27700000
5002	0.26200000
5102	0.30600000
5202	0.41700000
5302	0.04600000
5402	0.24400000
5502	0.23300000
5602	0.21300000
5702	0.45700000
5802	0.12500000
5902	0.17500000
6002	0.30200000
6102	0.54600000
6202	0.56800000
6302	0.22300000
6402	0.08900000
6502	0.25400000
6602	0.25500000
6702	0.25500000
6802	0.00100000
6902	0.07200000
7002	0.52700000
7102	0.49600000
7202	0.16200000
7302	0.23500000
7402	0.11300000
7502	0.19500000
7602	0.22900000
7702	0.41700000
7802	0.29300000
7902	0.30600000
8002	0.36700000
8102	0.22500000
8202	0.56200000
8302	0.36300000
8402	0.28400000
8502	0.28200000
8602	0.35200000
8702	0.18900000
8802	0.33700000
8902	0.18600000
9002	0.22200000
9102	0.35300000
9202	0.82300000
9302	0.46400000
9402	0.59600000
9502	0.20900000
9602	0.43000000
9702	0.24100000
9802	0.17800000
9902	0.42700000
