2	0.00000000
102	0.00100000
202	0.06900000
302	0.08000000
402	0.02700000
502	0.28300000
602	0.34300000
702	0.12100000
802	0.58600000
902	0.53400000
1002	0.79600000
1102	0.42800000
1202	1.49200000
1302	1.42700000
1402	0.45900000
1502	1.32900000
1602	1.89700000
1702	2.25700000
1802	0.00200000
1902	0.45000000
2002	2.95300000
2102	1.90300000
2202	0.49200000
2302	0.40700000
2402	2.53100000
2502	5.37200000
2602	4.35900000
2702	3.22000000
2802	0.73000000
2902	2.21600000
3002	8.57800000
3102	0.66200000
3202	6.14400000
3302	6.42100000
3402	1.93000000
3502	5.49100000
3602	4.78900000
3702	6.95700000
3802	9.19500000
3902	2.36100000
4002	7.59400000
4102	6.46000000
4202	10.05900000
4302	10.44900000
4402	2.88400000
4502	10.93100000
4602	12.94400000
4702	17.53000000
4802	16.21200000
4902	14.15300000
5002	0.07700000
5102	14.46200000
5202	6.85200000
5302	8.55200000
5402	10.25000000
5502	16.02800000
5602	11.34600000
5702	30.04800000
5802	3.86200000
5902	1.79500000
6002	29.75600000
6102	34.25300000
6202	30.07200000
6302	14.88800000
6402	26.94100000
6502	43.19900000
6602	35.46100000
6702	21.76900000
6802	32.92100000
6902	20.01000000
7002	9.69500000
7102	27.58800000
7202	42.37900000
7302	13.06300000
7402	47.66000000
7502	44.82300000
7602	46.97300000
7702	43.95800000
7802	16.60200000
7902	0.08500000
8002	34.64900000
8102	12.94300000
8202	32.84300000
8302	47.88100000
8402	72.59300000
8502	40.97400000
8602	47.99100000
8702	22.97200000
8802	51.77200000
8902	44.84100000
9002	87.26300000
9102	77.51700000
9202	87.16400000
9302	24.66200000
9402	48.41300000
9502	45.29500000
9602	84.80500000
9702	35.69300000
9802	67.58000000
9902	40.62900000
