2	0.00100000
102	0.00600000
202	0.00000000
302	0.00000000
402	0.00100000
502	0.00100000
602	0.00000000
702	0.00100000
802	0.00100000
902	0.00500000
1002	0.00000000
1102	0.00100000
1202	0.00100000
1302	0.00000000
1402	0.00100000
1502	0.00100000
1602	0.00100000
1702	0.00100000
1802	0.00100000
1902	0.00100000
2002	0.00100000
2102	0.00000000
2202	0.00000000
2302	0.00000000
2402	0.00100000
2502	0.00000000
2602	0.00100000
2702	0.00000000
2802	0.00000000
2902	0.00100000
3002	0.00000000
3102	0.00100000
3202	0.00100000
3302	0.00000000
3402	0.00000000
3502	0.00100000
3602	0.00100000
3702	0.00000000
3802	0.00000000
3902	0.00100000
4002	0.00100000
4102	0.00200000
4202	0.00000000
4302	0.00100000
4402	0.00000000
4502	0.00100000
4602	0.00100000
4702	0.00100000
4802	0.00100000
4902	0.00000000
5002	0.00000000
5102	0.00000000
5202	0.00100000
5302	0.00100000
5402	0.00000000
5502	0.00000000
5602	0.00100000
5702	0.00000000
5802	0.00100000
5902	0.00000000
6002	0.00000000
6102	0.00000000
6202	0.00100000
6302	0.00000000
6402	0.00100000
6502	0.00000000
6602	0.00000000
6702	0.00000000
6802	0.00000000
6902	0.00000000
7002	0.00000000
7102	0.00000000
7202	0.00100000
7302	0.00000000
7402	0.00000000
7502	0.00800000
7602	0.00000000
7702	0.00100000
7802	0.00100000
7902	0.00000000
8002	0.00100000
8102	0.00000000
8202	0.00100000
8302	0.00100000
8402	0.00000000
8502	0.00100000
8602	0.00000000
8702	0.00100000
8802	0.00100000
8902	0.00000000
9002	0.00100000
9102	0.00100000
9202	0.00000000
9302	0.00000000
9402	0.00000000
9502	0.00000000
9602	0.00000000
9702	0.00100000
9802	0.00000000
9902	0.00100000
