2	0.00000000
102	0.07700000
202	0.16600000
302	0.20100000
402	0.25600000
502	0.38100000
602	0.42400000
702	0.41400000
802	0.60300000
902	0.65600000
1002	0.70300000
1102	0.62000000
1202	0.82800000
1302	0.94500000
1402	0.79100000
1502	0.95100000
1602	1.27800000
1702	1.18600000
1802	0.95200000
1902	1.19000000
2002	1.38300000
2102	1.30300000
2202	1.20000000
2302	1.31300000
2402	1.42900000
2502	1.73400000
2602	1.84000000
2702	1.90800000
2802	1.59600000
2902	1.54700000
3002	2.25500000
3102	1.73200000
3202	2.36200000
3302	2.46400000
3402	1.97900000
3502	2.08400000
3602	2.07200000
3702	2.19500000
3802	2.50000000
3902	1.98700000
4002	2.43800000
4102	2.53000000
4202	2.89600000
4302	2.87100000
4402	2.41100000
4502	3.42500000
4602	3.05000000
4702	3.51100000
4802	3.34000000
4902	3.28300000
5002	2.59100000
5102	4.13500000
5202	3.01900000
5302	2.95000000
5402	3.07000000
5502	3.25400000
5602	3.15000000
5702	3.95800000
5802	2.92500000
5902	2.84400000
6002	4.01500000
6102	4.32800000
6202	4.16600000
6302	3.65500000
6402	4.27700000
6502	5.15300000
6602	5.07600000
6702	4.13400000
6802	4.88100000
6902	5.21100000
7002	3.85300000
7102	4.62400000
7202	5.39300000
7302	4.21500000
7402	5.64300000
7502	5.38800000
7602	5.65500000
7702	5.57400000
7802	4.30100000
7902	3.95000000
8002	5.01800000
8102	4.21200000
8202	4.93100000
8302	5.18500000
8402	5.78500000
8502	5.21100000
8602	5.33000000
8702	4.71600000
8802	5.27700000
8902	5.18700000
9002	6.39600000
9102	6.15900000
9202	6.40100000
9302	5.04100000
9402	5.60700000
9502	12.03400000
9602	6.69100000
9702	5.52600000
9802	6.32400000
9902	5.49300000
