1000	190.995285	288.323529
2000	192.443708	252.169492
3000	228.012461	310.358491
4000	210.703809	274.640000
5000	211.906539	348.470588
6000	214.854850	294.903226
7000	205.024092	310.139535
8000	332.090134	326.784314
9000	318.886701	305.041667
10000	254.517577	338.185185
11000	218.494527	296.326531
12000	243.226146	345.366667
13000	240.623696	356.339286
14000	197.567273	299.695652
15000	219.044011	372.860000
16000	239.904948	453.368421
17000	220.763788	361.232143
18000	794.454377	448.156863
19000	264.758160	288.309091
20000	239.614455	348.644068
