1000	1155.025814	27.024955
2000	2404.106140	24.383281
3000	3599.249909	29.805531
4000	5725.132720	24.601204
5000	8343.309480	25.018565
6000	10933.126360	30.171901
7000	15545.087947	26.613599
8000	20006.947007	25.934218
9000	22116.534163	26.247446
10000	25767.579405	26.556478
11000	29271.722292	27.406039
12000	31388.818853	26.699263
13000	39473.482173	26.708073
14000	37630.935093	26.787956
15000	44265.990611	26.942280
16000	42405.074301	28.110063
17000	59664.313177	26.874048
18000	48991.545305	27.229502
19000	68002.729565	27.008086
20000	77473.068752	28.536719
