2	0.00100000
102	0.04400000
202	0.12000000
302	0.25500000
402	0.09500000
502	0.20600000
602	0.14400000
702	0.15300000
802	0.18600000
902	0.09900000
1002	0.15200000
1102	0.15000000
1202	0.25800000
1302	0.08600000
1402	0.24000000
1502	0.16100000
1602	0.23600000
1702	0.14400000
1802	0.10000000
1902	0.14300000
2002	0.22900000
2102	0.20600000
2202	0.26800000
2302	0.16000000
2402	0.11000000
2502	0.14000000
2602	0.33400000
2702	0.25700000
2802	0.26400000
2902	0.13000000
3002	0.27500000
3102	0.15300000
3202	0.18400000
3302	0.30200000
3402	0.05100000
3502	0.00300000
3602	0.10200000
3702	0.15400000
3802	0.43000000
3902	0.14000000
4002	0.05200000
4102	0.28600000
4202	0.10500000
4302	0.04700000
4402	0.13300000
4502	0.12400000
4602	0.25400000
4702	0.05700000
4802	0.34800000
4902	0.17200000
5002	0.21800000
5102	0.04900000
5202	0.15900000
5302	0.22700000
5402	0.15000000
5502	0.11900000
5602	0.28600000
5702	0.31700000
5802	0.24700000
5902	0.34000000
6002	0.21000000
6102	0.23500000
6202	0.10100000
6302	0.12700000
6402	0.13000000
6502	0.40200000
6602	0.42000000
6702	0.40900000
6802	0.31800000
6902	0.29500000
7002	0.21600000
7102	0.37500000
7202	0.32200000
7302	0.14700000
7402	0.39100000
7502	0.11200000
7602	0.24500000
7702	0.28500000
7802	0.20100000
7902	0.33700000
8002	0.13900000
8102	0.50300000
8202	0.34700000
8302	0.27600000
8402	0.06000000
8502	0.21000000
8602	0.38600000
8702	0.20300000
8802	0.31300000
8902	0.12900000
9002	0.14700000
9102	0.56000000
9202	0.24900000
9302	0.27600000
9402	0.48100000
9502	0.10200000
9602	0.33100000
9702	0.31500000
9802	0.56200000
9902	0.54800000
